TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray,NumMosquitos,WnvPresent
86,1,0,708,42,58,39,0.4453703333,23,1,0
109,1,1,708,42,58,39,0.5193223333,23,1,0
112,1,1,708,42,58,39,0.5411043333,23,1,0
78,1,1,708,42,58,39,0.4014563333,23,1,0
19,1,1,708,42,58,39,0.0595750446,23,1,0
134,1,1,708,41,57,39,0.0551143333,23,3,0
134,1,1,708,41,57,39,0.0551143333,23,7,0
134,1,1,708,41,57,39,0.0551143333,23,2,0
134,1,1,708,41,57,39,0.0551143333,23,4,0
134,1,1,708,41,57,39,0.0551143333,23,5,0
134,1,0,708,41,57,39,0.0551143333,23,7,0
134,1,0,708,41,57,39,0.0551143333,23,5,0
134,1,0,708,41,57,39,0.0551143333,23,1,0
134,0,1,708,41,57,39,0.0551143333,23,2,0
135,1,1,708,41,57,39,0.1123843333,23,1,0
135,1,1,708,41,57,39,0.1123843333,23,21,0
135,1,0,708,41,57,39,0.1123843333,23,6,0
135,1,0,708,41,57,39,0.1123843333,23,3,0
118,1,1,708,42,58,39,0.0856693333,23,3,0
118,1,0,708,42,58,39,0.0856693333,23,1,0
119,1,1,708,41,57,39,0.000385666599989,23,3,0
119,1,0,708,41,57,39,0.000385666599989,23,4,0
123,1,0,708,42,58,39,0.4277903333,23,1,0
25,1,0,708,42,58,39,0.2512133333,23,3,0
127,1,1,708,42,58,39,0.1244720446,23,2,0
128,1,0,708,42,58,39,0.1766303333,23,2,0
129,1,1,708,41,57,39,0.014689462,23,2,0
129,1,0,708,41,57,39,0.014689462,23,2,0
1,1,0,907,44,68,23,0.014254,639,19,0
35,1,0,907,44,68,23,0.2359163333,639,2,0
39,1,0,907,44,68,23,0.2031983333,639,1,0
71,1,0,907,44,68,23,0.3703863333,639,4,0
105,1,1,907,44,68,23,0.3746223333,639,4,0
20,1,0,907,44,68,23,0.1004010446,639,4,0
22,1,0,907,44,68,23,0.1923343333,639,1,0
23,0,0,907,44,68,23,0.1491793333,639,1,0
67,1,1,907,44,68,23,0.3840833333,639,2,0
67,1,0,907,44,68,23,0.3840833333,639,1,0
85,1,1,907,44,68,23,0.3706263333,639,1,0
85,1,0,907,44,68,23,0.3706263333,639,9,0
91,1,0,907,44,68,23,0.2493363333,639,1,0
97,1,0,907,44,68,23,0.05279,639,7,0
98,1,0,907,44,68,23,0.1948963333,639,1,0
104,1,0,907,44,68,23,0.3666883333,639,6,0
7,1,0,907,45,68,23,0.0336510446,639,1,0
10,1,1,907,44,68,23,0.0475740446,639,10,0
10,1,0,907,44,68,23,0.0475740446,639,8,0
34,1,0,907,44,68,23,0.1928373333,639,2,0
11,1,0,907,44,68,23,0.0482223333,639,1,0
16,1,1,907,44,68,23,0.1515300446,639,1,0
16,1,0,907,44,68,23,0.1515300446,639,1,0
21,1,0,907,44,68,23,0.1412303333,639,10,0
73,1,0,907,44,68,23,0.3491763333,639,1,0
42,1,0,907,44,68,23,0.2766223333,639,7,0
43,1,1,907,44,68,23,0.2446313333,639,2,0
43,1,0,907,44,68,23,0.2446313333,639,2,0
46,1,0,907,44,68,23,0.2825413333,639,5,0
48,1,1,907,44,68,23,0.3102113333,639,2,0
52,1,1,907,44,68,23,0.3831533333,639,2,0
52,1,0,907,44,68,23,0.3831533333,639,1,0
53,1,1,907,44,68,23,0.2683693333,639,1,0
53,1,0,907,44,68,23,0.2683693333,639,2,0
59,1,0,907,44,68,23,0.3896503333,639,2,0
61,1,0,907,44,68,23,0.3108413333,639,3,0
62,1,1,907,44,68,23,0.4121833333,639,1,0
62,1,0,907,44,68,23,0.4121833333,639,1,0
101,1,1,907,44,68,23,0.2021653333,639,1,0
82,1,0,907,44,68,23,0.4839783333,639,1,0
86,1,1,907,44,68,23,0.4453703333,639,2,0
111,1,1,907,44,68,23,0.4700203333,639,1,0
111,1,0,907,44,68,23,0.4700203333,639,4,0
112,1,0,907,44,68,23,0.5411043333,639,4,0
83,1,0,907,44,68,23,0.4870103333,639,5,0
76,1,0,907,44,68,23,0.4680953333,639,1,0
78,1,0,907,44,68,23,0.4014563333,639,4,0
19,1,1,907,44,68,23,0.0595750446,639,1,0
8,1,1,907,45,68,23,0.038258,639,5,0
8,1,0,907,45,68,23,0.038258,639,11,0
134,1,1,907,45,68,23,0.0551143333,639,4,0
134,1,1,907,45,68,23,0.0551143333,639,19,0
134,1,1,907,45,68,23,0.0551143333,639,17,0
134,1,1,907,45,68,23,0.0551143333,639,3,0
134,1,0,907,45,68,23,0.0551143333,639,4,0
134,1,0,907,45,68,23,0.0551143333,639,3,0
134,1,0,907,45,68,23,0.0551143333,639,2,0
134,1,0,907,45,68,23,0.0551143333,639,16,0
134,1,0,907,45,68,23,0.0551143333,639,29,0
134,1,0,907,45,68,23,0.0551143333,639,5,0
135,1,1,907,45,68,23,0.1123843333,639,10,0
135,1,0,907,45,68,23,0.1123843333,639,22,0
119,1,0,907,45,68,23,0.000385666599989,639,2,0
121,1,0,907,44,68,23,0.2824113333,639,1,0
123,1,1,907,44,68,23,0.4277903333,639,17,0
123,1,0,907,44,68,23,0.4277903333,639,4,0
120,1,1,907,44,68,23,0.1385643333,639,3,0
122,1,1,907,44,68,23,0.3091963333,639,8,0
122,1,0,907,44,68,23,0.3091963333,639,4,0
126,1,1,907,44,68,23,0.0968993333,639,2,0
126,1,0,907,44,68,23,0.0968993333,639,1,0
124,1,1,907,44,68,23,0.0803253333,639,1,0
124,1,0,907,44,68,23,0.0803253333,639,4,0
25,1,1,907,44,68,23,0.2512133333,639,1,0
129,1,1,907,45,68,23,0.014689462,639,1,0
130,1,1,907,44,68,23,0.3537243333,639,1,0
131,1,0,907,45,68,23,0.0270380446,639,6,0
1,1,1,912,50,76,24,0.014254,646,25,0
1,1,1,912,50,76,24,0.014254,646,26,0
1,1,0,912,50,76,24,0.014254,646,47,0
1,1,0,912,50,76,24,0.014254,646,50,0
1,1,0,912,50,76,24,0.014254,646,16,0
33,1,1,912,50,76,24,0.2116393333,646,1,0
35,1,1,912,50,76,24,0.2359163333,646,8,0
39,1,1,912,50,76,24,0.2031983333,646,1,0
39,1,0,912,50,76,24,0.2031983333,646,3,0
71,1,1,912,50,76,24,0.3703863333,646,4,0
71,1,0,912,50,76,24,0.3703863333,646,28,0
71,1,0,912,50,76,24,0.3703863333,646,35,0
105,1,1,912,50,76,24,0.3746223333,646,1,0
105,1,0,912,50,76,24,0.3746223333,646,3,0
9,1,1,912,51,78,24,0.0293213333,646,1,0
20,1,1,912,50,76,24,0.1004010446,646,4,0
20,1,0,912,50,76,24,0.1004010446,646,28,0
22,1,0,912,50,76,24,0.1923343333,646,13,0
67,1,0,912,50,76,24,0.3840833333,646,7,0
68,1,0,912,50,76,24,0.2222703333,646,13,0
85,1,1,912,50,76,24,0.3706263333,646,7,0
85,1,0,912,50,76,24,0.3706263333,646,23,0
91,1,1,912,50,76,24,0.2493363333,646,3,0
91,1,0,912,50,76,24,0.2493363333,646,3,0
93,1,0,912,50,76,24,0.1250373333,646,9,0
97,1,1,912,50,76,24,0.05279,646,9,0
97,1,0,912,50,76,24,0.05279,646,2,0
98,1,0,912,50,76,24,0.1948963333,646,1,0
104,1,1,912,50,76,24,0.3666883333,646,19,0
104,1,0,912,50,76,24,0.3666883333,646,40,0
116,1,0,912,50,76,24,0.1014623333,646,1,0
2,1,0,912,50,76,24,0.0353673333,646,3,0
7,1,0,912,51,78,24,0.0336510446,646,35,0
10,1,1,912,50,76,24,0.0475740446,646,20,0
10,1,0,912,50,76,24,0.0475740446,646,2,0
30,1,1,912,50,76,24,0.2048553333,646,3,0
34,1,0,912,50,76,24,0.1928373333,646,1,0
11,1,1,912,50,76,24,0.0482223333,646,4,0
11,1,0,912,50,76,24,0.0482223333,646,1,0
16,1,1,912,50,76,24,0.1515300446,646,3,0
16,1,0,912,50,76,24,0.1515300446,646,1,0
21,1,1,912,50,76,24,0.1412303333,646,1,0
15,1,0,912,50,76,24,0.0194433333,646,4,0
73,1,0,912,50,76,24,0.3491763333,646,2,0
28,1,0,912,50,76,24,0.1186873333,646,8,0
42,1,1,912,50,76,24,0.2766223333,646,2,0
42,1,0,912,50,76,24,0.2766223333,646,13,0
43,1,1,912,50,76,24,0.2446313333,646,12,0
43,1,0,912,50,76,24,0.2446313333,646,36,0
45,1,1,912,50,76,24,0.2265403333,646,3,0
45,1,0,912,50,76,24,0.2265403333,646,4,0
46,1,1,912,50,76,24,0.2825413333,646,5,0
46,1,0,912,50,76,24,0.2825413333,646,5,0
52,1,1,912,50,76,24,0.3831533333,646,5,0
52,1,0,912,50,76,24,0.3831533333,646,13,0
58,1,1,912,50,76,24,0.4281573333,646,14,0
61,1,1,912,50,76,24,0.3108413333,646,8,0
62,1,0,912,50,76,24,0.4121833333,646,6,0
81,1,1,912,50,76,24,0.2217393333,646,12,0
101,1,1,912,50,76,24,0.2021653333,646,12,0
101,1,0,912,50,76,24,0.2021653333,646,6,0
44,1,1,912,50,76,24,0.2050893333,646,8,0
44,1,0,912,50,76,24,0.2050893333,646,10,0
82,1,1,912,50,76,24,0.4839783333,646,21,0
82,1,0,912,50,76,24,0.4839783333,646,44,0
86,1,1,912,50,76,24,0.4453703333,646,1,0
86,1,0,912,50,76,24,0.4453703333,646,13,0
111,1,1,912,50,76,24,0.4700203333,646,2,0
111,1,0,912,50,76,24,0.4700203333,646,14,0
112,1,1,912,50,76,24,0.5411043333,646,4,0
112,1,0,912,50,76,24,0.5411043333,646,4,0
83,1,1,912,50,76,24,0.4870103333,646,1,0
83,1,0,912,50,76,24,0.4870103333,646,4,0
78,1,1,912,50,76,24,0.4014563333,646,25,0
78,1,0,912,50,76,24,0.4014563333,646,20,0
19,1,1,912,50,76,24,0.0595750446,646,5,0
19,1,0,912,50,76,24,0.0595750446,646,2,0
117,1,1,912,50,76,24,0.5594433333,646,2,0
117,1,0,912,50,76,24,0.5594433333,646,1,0
8,1,1,912,51,78,24,0.038258,646,2,0
8,1,0,912,51,78,24,0.038258,646,32,0
134,1,1,912,51,78,24,0.0551143333,646,15,0
134,1,1,912,51,78,24,0.0551143333,646,37,0
134,1,1,912,51,78,24,0.0551143333,646,39,0
134,1,1,912,51,78,24,0.0551143333,646,21,0
134,1,0,912,51,78,24,0.0551143333,646,8,0
134,1,0,912,51,78,24,0.0551143333,646,35,0
134,1,0,912,51,78,24,0.0551143333,646,7,0
134,1,0,912,51,78,24,0.0551143333,646,17,0
134,1,0,912,51,78,24,0.0551143333,646,34,0
134,1,0,912,51,78,24,0.0551143333,646,28,0
134,1,0,912,51,78,24,0.0551143333,646,50,0
134,1,0,912,51,78,24,0.0551143333,646,1,0
134,1,0,912,51,78,24,0.0551143333,646,27,0
134,1,0,912,51,78,24,0.0551143333,646,47,0
135,1,0,912,51,78,24,0.1123843333,646,9,0
118,1,1,912,50,76,24,0.0856693333,646,4,0
118,1,0,912,50,76,24,0.0856693333,646,3,0
119,1,1,912,51,78,24,0.000385666599989,646,16,0
119,1,0,912,51,78,24,0.000385666599989,646,13,0
121,1,0,912,50,76,24,0.2824113333,646,8,0
123,1,1,912,50,76,24,0.4277903333,646,20,0
123,1,0,912,50,76,24,0.4277903333,646,17,0
120,1,1,912,50,76,24,0.1385643333,646,14,0
126,1,1,912,50,76,24,0.0968993333,646,2,0
126,1,0,912,50,76,24,0.0968993333,646,14,0
124,1,1,912,50,76,24,0.0803253333,646,4,0
124,1,0,912,50,76,24,0.0803253333,646,39,0
25,1,1,912,50,76,24,0.2512133333,646,2,0
25,1,0,912,50,76,24,0.2512133333,646,2,0
127,1,1,912,50,76,24,0.1244720446,646,2,0
128,1,0,912,50,76,24,0.1766303333,646,1,0
129,1,1,912,51,78,24,0.014689462,646,17,0
129,1,0,912,51,78,24,0.014689462,646,2,0
131,1,1,912,51,78,24,0.0270380446,646,14,0
131,1,0,912,51,78,24,0.0270380446,646,8,0
1,1,0,914,63,85,25,0.014254,653,19,0
33,1,1,914,63,85,25,0.2116393333,653,1,0
35,1,1,914,63,85,25,0.2359163333,653,1,0
35,1,0,914,63,85,25,0.2359163333,653,9,0
36,1,1,914,63,85,25,0.2057343333,653,3,0
39,1,1,914,63,85,25,0.2031983333,653,2,0
39,1,0,914,63,85,25,0.2031983333,653,4,0
71,1,1,914,63,85,25,0.3703863333,653,29,0
71,1,0,914,63,85,25,0.3703863333,653,38,0
71,1,0,914,63,85,25,0.3703863333,653,50,0
105,1,0,914,63,85,25,0.3746223333,653,15,0
9,1,1,914,65,82,25,0.0293213333,653,2,0
9,1,0,914,65,82,25,0.0293213333,653,6,0
20,1,0,914,63,85,25,0.1004010446,653,3,0
22,1,1,914,63,85,25,0.1923343333,653,13,0
23,1,0,914,63,85,25,0.1491793333,653,1,0
67,1,1,914,63,85,25,0.3840833333,653,4,0
67,1,0,914,63,85,25,0.3840833333,653,22,0
68,1,1,914,63,85,25,0.2222703333,653,2,0
85,1,1,914,63,85,25,0.3706263333,653,3,0
85,1,0,914,63,85,25,0.3706263333,653,17,0
91,1,0,914,63,85,25,0.2493363333,653,1,0
93,1,0,914,63,85,25,0.1250373333,653,1,0
97,1,0,914,63,85,25,0.05279,653,27,0
98,1,0,914,63,85,25,0.1948963333,653,6,0
104,1,1,914,63,85,25,0.3666883333,653,10,0
104,1,0,914,63,85,25,0.3666883333,653,14,0
2,1,0,914,63,85,25,0.0353673333,653,3,0
7,1,1,914,65,82,25,0.0336510446,653,5,0
7,1,0,914,65,82,25,0.0336510446,653,3,0
10,1,1,914,63,85,25,0.0475740446,653,1,0
10,1,0,914,63,85,25,0.0475740446,653,4,0
34,1,1,914,63,85,25,0.1928373333,653,8,0
34,1,0,914,63,85,25,0.1928373333,653,3,0
11,1,1,914,63,85,25,0.0482223333,653,8,0
11,1,0,914,63,85,25,0.0482223333,653,2,0
16,1,1,914,63,85,25,0.1515300446,653,2,0
16,1,0,914,63,85,25,0.1515300446,653,5,0
21,1,0,914,63,85,25,0.1412303333,653,41,0
21,1,0,914,63,85,25,0.1412303333,653,17,0
15,1,0,914,63,85,25,0.0194433333,653,1,0
73,1,1,914,63,85,25,0.3491763333,653,5,0
73,1,0,914,63,85,25,0.3491763333,653,18,0
42,1,1,914,63,85,25,0.2766223333,653,6,0
43,1,1,914,63,85,25,0.2446313333,653,7,0
43,1,0,914,63,85,25,0.2446313333,653,8,0
45,1,1,914,63,85,25,0.2265403333,653,11,0
45,1,0,914,63,85,25,0.2265403333,653,8,0
46,1,1,914,63,85,25,0.2825413333,653,8,0
46,1,0,914,63,85,25,0.2825413333,653,16,0
48,1,0,914,63,85,25,0.3102113333,653,1,0
52,1,0,914,63,85,25,0.3831533333,653,32,0
53,1,1,914,63,85,25,0.2683693333,653,5,0
53,1,0,914,63,85,25,0.2683693333,653,1,0
56,1,0,914,63,85,25,0.3920733333,653,5,0
58,1,1,914,63,85,25,0.4281573333,653,4,0
58,1,0,914,63,85,25,0.4281573333,653,15,0
59,1,0,914,63,85,25,0.3896503333,653,6,0
61,1,1,914,63,85,25,0.3108413333,653,10,0
81,1,1,914,63,85,25,0.2217393333,653,46,0
81,1,0,914,63,85,25,0.2217393333,653,44,0
101,1,1,914,63,85,25,0.2021653333,653,8,0
101,1,0,914,63,85,25,0.2021653333,653,5,0
44,1,0,914,63,85,25,0.2050893333,653,16,0
82,1,1,914,63,85,25,0.4839783333,653,7,0
82,1,0,914,63,85,25,0.4839783333,653,4,0
111,1,1,914,63,85,25,0.4700203333,653,6,0
111,1,0,914,63,85,25,0.4700203333,653,1,0
112,1,1,914,63,85,25,0.5411043333,653,6,0
112,1,0,914,63,85,25,0.5411043333,653,2,0
83,1,1,914,63,85,25,0.4870103333,653,4,0
76,1,1,914,63,85,25,0.4680953333,653,3,0
78,1,1,914,63,85,25,0.4014563333,653,6,0
78,1,0,914,63,85,25,0.4014563333,653,2,0
19,1,1,914,63,85,25,0.0595750446,653,1,0
19,1,0,914,63,85,25,0.0595750446,653,1,0
117,1,1,914,63,85,25,0.5594433333,653,8,0
8,1,0,914,65,82,25,0.038258,653,32,0
134,1,1,914,65,82,25,0.0551143333,653,3,0
134,1,1,914,65,82,25,0.0551143333,653,22,0
134,1,1,914,65,82,25,0.0551143333,653,14,0
134,1,0,914,65,82,25,0.0551143333,653,13,0
134,1,0,914,65,82,25,0.0551143333,653,17,0
134,1,0,914,65,82,25,0.0551143333,653,50,0
134,1,0,914,65,82,25,0.0551143333,653,19,0
134,1,0,914,65,82,25,0.0551143333,653,34,0
134,1,0,914,65,82,25,0.0551143333,653,5,0
134,1,0,914,65,82,25,0.0551143333,653,31,0
135,1,1,914,65,82,25,0.1123843333,653,2,0
135,1,0,914,65,82,25,0.1123843333,653,8,0
119,1,1,914,65,82,25,0.000385666599989,653,3,0
119,1,0,914,65,82,25,0.000385666599989,653,6,0
121,1,1,914,63,85,25,0.2824113333,653,11,0
121,1,0,914,63,85,25,0.2824113333,653,13,0
123,1,1,914,63,85,25,0.4277903333,653,24,0
123,1,1,914,63,85,25,0.4277903333,653,45,0
123,1,0,914,63,85,25,0.4277903333,653,23,0
120,1,0,914,63,85,25,0.1385643333,653,4,0
122,1,1,914,63,85,25,0.3091963333,653,7,0
122,1,0,914,63,85,25,0.3091963333,653,46,0
126,1,0,914,63,85,25,0.0968993333,653,5,0
124,1,1,914,63,85,25,0.0803253333,653,6,0
124,1,0,914,63,85,25,0.0803253333,653,2,0
25,1,0,914,63,85,25,0.2512133333,653,10,0
127,1,1,914,63,85,25,0.1244720446,653,3,0
127,1,0,914,63,85,25,0.1244720446,653,2,0
128,1,1,914,63,85,25,0.1766303333,653,3,0
128,1,0,914,63,85,25,0.1766303333,653,2,0
129,1,1,914,65,82,25,0.014689462,653,1,0
129,1,0,914,65,82,25,0.014689462,653,1,0
130,1,1,914,63,85,25,0.3537243333,653,5,0
130,1,0,914,63,85,25,0.3537243333,653,1,0
131,1,1,914,65,82,25,0.0270380446,653,2,0
131,1,0,914,65,82,25,0.0270380446,653,2,0
1,1,1,913,65,91,26,0.014254,659,10,0
1,1,0,913,65,91,26,0.014254,659,9,0
33,1,1,913,65,91,26,0.2116393333,659,5,0
33,1,0,913,65,91,26,0.2116393333,659,1,0
35,1,1,913,65,91,26,0.2359163333,659,11,0
35,1,0,913,65,91,26,0.2359163333,659,4,0
36,1,1,913,65,91,26,0.2057343333,659,1,0
39,1,1,913,65,91,26,0.2031983333,659,2,0
9,1,1,913,67,90,26,0.0293213333,659,1,0
9,1,0,913,67,90,26,0.0293213333,659,1,0
20,1,1,913,65,91,26,0.1004010446,659,3,0
20,1,0,913,65,91,26,0.1004010446,659,1,0
22,1,1,913,65,91,26,0.1923343333,659,9,0
23,1,1,913,65,91,26,0.1491793333,659,3,0
93,1,1,913,65,91,26,0.1250373333,659,6,0
93,1,0,913,65,91,26,0.1250373333,659,1,0
97,1,1,913,65,91,26,0.05279,659,37,0
97,1,1,913,65,91,26,0.05279,659,43,0
97,1,0,913,65,91,26,0.05279,659,6,0
98,1,1,913,65,91,26,0.1948963333,659,4,0
98,1,0,913,65,91,26,0.1948963333,659,7,0
116,1,0,913,65,91,26,0.1014623333,659,1,0
2,1,1,913,65,91,26,0.0353673333,659,18,0
2,1,0,913,65,91,26,0.0353673333,659,2,0
7,1,1,913,67,90,26,0.0336510446,659,2,0
10,1,1,913,65,91,26,0.0475740446,659,5,0
10,1,0,913,65,91,26,0.0475740446,659,11,0
30,1,1,913,65,91,26,0.2048553333,659,1,0
34,1,1,913,65,91,26,0.1928373333,659,2,0
34,1,0,913,65,91,26,0.1928373333,659,1,0
11,1,1,913,65,91,26,0.0482223333,659,7,0
11,1,0,913,65,91,26,0.0482223333,659,3,0
16,1,1,913,65,91,26,0.1515300446,659,2,0
16,1,0,913,65,91,26,0.1515300446,659,1,0
21,1,0,913,65,91,26,0.1412303333,659,3,0
15,1,1,913,65,91,26,0.0194433333,659,2,0
42,1,1,913,65,91,26,0.2766223333,659,21,0
42,1,0,913,65,91,26,0.2766223333,659,4,0
43,1,1,913,65,91,26,0.2446313333,659,7,0
43,1,0,913,65,91,26,0.2446313333,659,29,0
45,1,1,913,65,91,26,0.2265403333,659,11,0
46,1,1,913,65,91,26,0.2825413333,659,2,0
46,1,0,913,65,91,26,0.2825413333,659,3,0
48,1,1,913,65,91,26,0.3102113333,659,3,0
81,1,1,913,65,91,26,0.2217393333,659,7,0
81,1,0,913,65,91,26,0.2217393333,659,2,0
101,1,1,913,65,91,26,0.2021653333,659,14,0
101,1,0,913,65,91,26,0.2021653333,659,6,0
19,1,0,913,65,91,26,0.0595750446,659,3,0
8,1,1,913,67,90,26,0.038258,659,16,0
8,1,0,913,67,90,26,0.038258,659,3,0
118,1,1,913,65,91,26,0.0856693333,659,3,0
119,1,1,913,67,90,26,0.000385666599989,659,5,0
119,1,0,913,67,90,26,0.000385666599989,659,6,0
126,1,1,913,65,91,26,0.0968993333,659,5,0
126,1,0,913,65,91,26,0.0968993333,659,5,0
124,1,1,913,65,91,26,0.0803253333,659,24,0
124,1,0,913,65,91,26,0.0803253333,659,27,0
127,1,1,913,65,91,26,0.1244720446,659,2,0
128,1,0,913,65,91,26,0.1766303333,659,1,0
129,1,1,913,67,90,26,0.014689462,659,2,0
129,1,0,913,67,90,26,0.014689462,659,2,0
71,1,1,912,60,83,26,0.3703863333,660,38,1
105,1,1,912,60,83,26,0.3746223333,660,5,0
105,1,0,912,60,83,26,0.3746223333,660,8,0
67,1,1,912,60,83,26,0.3840833333,660,7,0
67,1,0,912,60,83,26,0.3840833333,660,3,0
68,1,1,912,60,83,26,0.2222703333,660,16,0
85,1,1,912,60,83,26,0.3706263333,660,50,0
85,1,1,912,60,83,26,0.3706263333,660,7,0
85,1,0,912,60,83,26,0.3706263333,660,1,0
104,1,1,912,60,83,26,0.3666883333,660,50,0
104,1,1,912,60,83,26,0.3666883333,660,37,0
104,1,1,912,60,83,26,0.3666883333,660,19,0
104,1,0,912,60,83,26,0.3666883333,660,41,0
73,1,1,912,60,83,26,0.3491763333,660,8,0
52,1,1,912,60,83,26,0.3831533333,660,40,0
52,1,0,912,60,83,26,0.3831533333,660,14,0
53,1,1,912,60,83,26,0.2683693333,660,9,0
53,1,0,912,60,83,26,0.2683693333,660,3,0
56,1,1,912,60,83,26,0.3920733333,660,1,0
58,1,1,912,60,83,26,0.4281573333,660,5,0
58,1,0,912,60,83,26,0.4281573333,660,1,0
59,1,1,912,60,83,26,0.3896503333,660,6,0
61,1,0,912,60,83,26,0.3108413333,660,2,0
62,1,1,912,60,83,26,0.4121833333,660,7,0
62,1,0,912,60,83,26,0.4121833333,660,1,0
44,1,0,912,60,83,26,0.2050893333,660,5,0
82,1,1,912,60,83,26,0.4839783333,660,16,0
82,1,1,912,60,83,26,0.4839783333,660,37,0
82,1,0,912,60,83,26,0.4839783333,660,4,0
111,1,1,912,60,83,26,0.4700203333,660,7,0
111,1,0,912,60,83,26,0.4700203333,660,1,0
112,1,1,912,60,83,26,0.5411043333,660,8,0
112,1,0,912,60,83,26,0.5411043333,660,1,0
83,1,1,912,60,83,26,0.4870103333,660,3,0
76,1,0,912,60,83,26,0.4680953333,660,3,0
78,1,1,912,60,83,26,0.4014563333,660,18,0
78,1,0,912,60,83,26,0.4014563333,660,10,0
117,1,1,912,60,83,26,0.5594433333,660,40,0
117,1,0,912,60,83,26,0.5594433333,660,1,0
134,1,1,912,61,83,26,0.0551143333,660,46,0
134,1,1,912,61,83,26,0.0551143333,660,17,0
134,1,1,912,61,83,26,0.0551143333,660,14,0
134,1,1,912,61,83,26,0.0551143333,660,8,0
134,1,1,912,61,83,26,0.0551143333,660,33,0
134,1,0,912,61,83,26,0.0551143333,660,20,0
134,1,0,912,61,83,26,0.0551143333,660,3,0
134,1,0,912,61,83,26,0.0551143333,660,24,0
135,1,0,912,61,83,26,0.1123843333,660,9,0
123,1,1,912,60,83,26,0.4277903333,660,46,0
123,1,1,912,60,83,26,0.4277903333,660,27,0
123,1,0,912,60,83,26,0.4277903333,660,22,0
122,1,1,912,60,83,26,0.3091963333,660,2,0
122,1,0,912,60,83,26,0.3091963333,660,2,0
25,1,1,912,60,83,26,0.2512133333,660,3,0
25,1,0,912,60,83,26,0.2512133333,660,1,0
130,1,1,912,60,83,26,0.3537243333,660,3,0
130,1,0,912,60,83,26,0.3537243333,660,7,0
1,1,1,905,70,87,28,0.014254,670,11,0
1,1,1,905,70,87,28,0.014254,670,43,0
1,1,0,905,70,87,28,0.014254,670,42,0
1,1,0,905,70,87,28,0.014254,670,50,0
33,1,0,905,70,87,28,0.2116393333,670,1,0
35,1,1,905,70,87,28,0.2359163333,670,9,0
35,1,0,905,70,87,28,0.2359163333,670,25,0
39,1,1,905,70,87,28,0.2031983333,670,4,0
71,1,1,905,70,87,28,0.3703863333,670,6,0
71,1,0,905,70,87,28,0.3703863333,670,14,0
105,1,0,905,70,87,28,0.3746223333,670,18,0
9,1,1,905,71,86,28,0.0293213333,670,1,0
9,1,0,905,71,86,28,0.0293213333,670,1,0
20,1,0,905,70,87,28,0.1004010446,670,36,0
22,1,0,905,70,87,28,0.1923343333,670,11,0
23,1,0,905,70,87,28,0.1491793333,670,3,0
67,1,1,905,70,87,28,0.3840833333,670,10,0
68,1,1,905,70,87,28,0.2222703333,670,3,0
68,1,0,905,70,87,28,0.2222703333,670,4,0
85,1,1,905,70,87,28,0.3706263333,670,43,0
91,1,0,905,70,87,28,0.2493363333,670,1,0
93,1,1,905,70,87,28,0.1250373333,670,2,0
93,1,0,905,70,87,28,0.1250373333,670,4,0
97,1,1,905,70,87,28,0.05279,670,13,0
97,1,0,905,70,87,28,0.05279,670,24,0
98,1,0,905,70,87,28,0.1948963333,670,2,0
104,1,1,905,70,87,28,0.3666883333,670,28,0
116,1,0,905,70,87,28,0.1014623333,670,2,0
2,1,1,905,70,87,28,0.0353673333,670,10,0
2,1,0,905,70,87,28,0.0353673333,670,6,0
7,1,0,905,71,86,28,0.0336510446,670,42,0
10,1,1,905,70,87,28,0.0475740446,670,10,0
10,1,0,905,70,87,28,0.0475740446,670,37,0
34,1,1,905,70,87,28,0.1928373333,670,4,0
34,1,0,905,70,87,28,0.1928373333,670,20,0
11,1,0,905,70,87,28,0.0482223333,670,7,0
16,1,0,905,70,87,28,0.1515300446,670,2,0
21,1,1,905,70,87,28,0.1412303333,670,9,0
21,1,1,905,70,87,28,0.1412303333,670,50,0
21,1,0,905,70,87,28,0.1412303333,670,32,0
21,1,0,905,70,87,28,0.1412303333,670,29,0
15,1,1,905,70,87,28,0.0194433333,670,2,0
73,1,0,905,70,87,28,0.3491763333,670,3,0
28,1,0,905,70,87,28,0.1186873333,670,2,0
42,1,0,905,70,87,28,0.2766223333,670,12,0
43,1,0,905,70,87,28,0.2446313333,670,16,0
45,1,1,905,70,87,28,0.2265403333,670,8,0
45,1,0,905,70,87,28,0.2265403333,670,6,0
46,1,1,905,70,87,28,0.2825413333,670,7,0
48,1,0,905,70,87,28,0.3102113333,670,2,0
52,1,1,905,70,87,28,0.3831533333,670,7,0
52,1,0,905,70,87,28,0.3831533333,670,21,0
53,1,1,905,70,87,28,0.2683693333,670,1,0
53,1,0,905,70,87,28,0.2683693333,670,3,0
58,1,0,905,70,87,28,0.4281573333,670,1,0
58,0,0,905,70,87,28,0.4281573333,670,1,0
59,1,1,905,70,87,28,0.3896503333,670,1,0
59,1,0,905,70,87,28,0.3896503333,670,5,0
61,1,1,905,70,87,28,0.3108413333,670,1,0
61,1,0,905,70,87,28,0.3108413333,670,2,0
81,1,0,905,70,87,28,0.2217393333,670,3,0
101,1,0,905,70,87,28,0.2021653333,670,35,0
44,1,1,905,70,87,28,0.2050893333,670,15,0
