TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray
117,1,0,912,50,76,24,0.5594433333,646
8,1,1,912,51,78,24,0.038258,646
8,1,0,912,51,78,24,0.038258,646
134,1,1,912,51,78,24,0.0551143333,646
134,1,1,912,51,78,24,0.0551143333,646
134,1,1,912,51,78,24,0.0551143333,646
134,1,1,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
134,1,0,912,51,78,24,0.0551143333,646
135,1,0,912,51,78,24,0.1123843333,646
118,1,1,912,50,76,24,0.0856693333,646
118,1,0,912,50,76,24,0.0856693333,646
119,1,1,912,51,78,24,0.000385666599989,646
119,1,0,912,51,78,24,0.000385666599989,646
121,1,0,912,50,76,24,0.2824113333,646
123,1,1,912,50,76,24,0.4277903333,646
123,1,0,912,50,76,24,0.4277903333,646
120,1,1,912,50,76,24,0.1385643333,646
126,1,1,912,50,76,24,0.0968993333,646
126,1,0,912,50,76,24,0.0968993333,646
124,1,1,912,50,76,24,0.0803253333,646
124,1,0,912,50,76,24,0.0803253333,646
25,1,1,912,50,76,24,0.2512133333,646
25,1,0,912,50,76,24,0.2512133333,646
127,1,1,912,50,76,24,0.1244720446,646
128,1,0,912,50,76,24,0.1766303333,646
129,1,1,912,51,78,24,0.014689462,646
129,1,0,912,51,78,24,0.014689462,646
131,1,1,912,51,78,24,0.0270380446,646
131,1,0,912,51,78,24,0.0270380446,646
1,1,0,914,63,85,25,0.014254,653
33,1,1,914,63,85,25,0.2116393333,653
35,1,1,914,63,85,25,0.2359163333,653
35,1,0,914,63,85,25,0.2359163333,653
36,1,1,914,63,85,25,0.2057343333,653
39,1,1,914,63,85,25,0.2031983333,653
39,1,0,914,63,85,25,0.2031983333,653
71,1,1,914,63,85,25,0.3703863333,653
71,1,0,914,63,85,25,0.3703863333,653
71,1,0,914,63,85,25,0.3703863333,653
105,1,0,914,63,85,25,0.3746223333,653
9,1,1,914,65,82,25,0.0293213333,653
9,1,0,914,65,82,25,0.0293213333,653
20,1,0,914,63,85,25,0.1004010446,653
22,1,1,914,63,85,25,0.1923343333,653
23,1,0,914,63,85,25,0.1491793333,653
67,1,1,914,63,85,25,0.3840833333,653
67,1,0,914,63,85,25,0.3840833333,653
68,1,1,914,63,85,25,0.2222703333,653
85,1,1,914,63,85,25,0.3706263333,653
85,1,0,914,63,85,25,0.3706263333,653
91,1,0,914,63,85,25,0.2493363333,653
93,1,0,914,63,85,25,0.1250373333,653
97,1,0,914,63,85,25,0.05279,653
98,1,0,914,63,85,25,0.1948963333,653
104,1,1,914,63,85,25,0.3666883333,653
104,1,0,914,63,85,25,0.3666883333,653
2,1,0,914,63,85,25,0.0353673333,653
7,1,1,914,65,82,25,0.0336510446,653
7,1,0,914,65,82,25,0.0336510446,653
10,1,1,914,63,85,25,0.0475740446,653
10,1,0,914,63,85,25,0.0475740446,653
34,1,1,914,63,85,25,0.1928373333,653
34,1,0,914,63,85,25,0.1928373333,653
11,1,1,914,63,85,25,0.0482223333,653
11,1,0,914,63,85,25,0.0482223333,653
16,1,1,914,63,85,25,0.1515300446,653
16,1,0,914,63,85,25,0.1515300446,653
21,1,0,914,63,85,25,0.1412303333,653
21,1,0,914,63,85,25,0.1412303333,653
15,1,0,914,63,85,25,0.0194433333,653
73,1,1,914,63,85,25,0.3491763333,653
73,1,0,914,63,85,25,0.3491763333,653
42,1,1,914,63,85,25,0.2766223333,653
43,1,1,914,63,85,25,0.2446313333,653
43,1,0,914,63,85,25,0.2446313333,653
45,1,1,914,63,85,25,0.2265403333,653
45,1,0,914,63,85,25,0.2265403333,653
46,1,1,914,63,85,25,0.2825413333,653
46,1,0,914,63,85,25,0.2825413333,653
48,1,0,914,63,85,25,0.3102113333,653
52,1,0,914,63,85,25,0.3831533333,653
53,1,1,914,63,85,25,0.2683693333,653
53,1,0,914,63,85,25,0.2683693333,653
56,1,0,914,63,85,25,0.3920733333,653
58,1,1,914,63,85,25,0.4281573333,653
58,1,0,914,63,85,25,0.4281573333,653
59,1,0,914,63,85,25,0.3896503333,653
61,1,1,914,63,85,25,0.3108413333,653
81,1,1,914,63,85,25,0.2217393333,653
81,1,0,914,63,85,25,0.2217393333,653
101,1,1,914,63,85,25,0.2021653333,653
101,1,0,914,63,85,25,0.2021653333,653
44,1,0,914,63,85,25,0.2050893333,653
82,1,1,914,63,85,25,0.4839783333,653
82,1,0,914,63,85,25,0.4839783333,653
111,1,1,914,63,85,25,0.4700203333,653
111,1,0,914,63,85,25,0.4700203333,653
112,1,1,914,63,85,25,0.5411043333,653
112,1,0,914,63,85,25,0.5411043333,653
83,1,1,914,63,85,25,0.4870103333,653
76,1,1,914,63,85,25,0.4680953333,653
78,1,1,914,63,85,25,0.4014563333,653
78,1,0,914,63,85,25,0.4014563333,653
19,1,1,914,63,85,25,0.0595750446,653
19,1,0,914,63,85,25,0.0595750446,653
117,1,1,914,63,85,25,0.5594433333,653
8,1,0,914,65,82,25,0.038258,653
134,1,1,914,65,82,25,0.0551143333,653
134,1,1,914,65,82,25,0.0551143333,653
134,1,1,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
134,1,0,914,65,82,25,0.0551143333,653
135,1,1,914,65,82,25,0.1123843333,653
135,1,0,914,65,82,25,0.1123843333,653
119,1,1,914,65,82,25,0.000385666599989,653
119,1,0,914,65,82,25,0.000385666599989,653
121,1,1,914,63,85,25,0.2824113333,653
121,1,0,914,63,85,25,0.2824113333,653
123,1,1,914,63,85,25,0.4277903333,653
123,1,1,914,63,85,25,0.4277903333,653
123,1,0,914,63,85,25,0.4277903333,653
120,1,0,914,63,85,25,0.1385643333,653
122,1,1,914,63,85,25,0.3091963333,653
122,1,0,914,63,85,25,0.3091963333,653
126,1,0,914,63,85,25,0.0968993333,653
124,1,1,914,63,85,25,0.0803253333,653
124,1,0,914,63,85,25,0.0803253333,653
25,1,0,914,63,85,25,0.2512133333,653
127,1,1,914,63,85,25,0.1244720446,653
127,1,0,914,63,85,25,0.1244720446,653
128,1,1,914,63,85,25,0.1766303333,653
128,1,0,914,63,85,25,0.1766303333,653
129,1,1,914,65,82,25,0.014689462,653
129,1,0,914,65,82,25,0.014689462,653
130,1,1,914,63,85,25,0.3537243333,653
130,1,0,914,63,85,25,0.3537243333,653
131,1,1,914,65,82,25,0.0270380446,653
131,1,0,914,65,82,25,0.0270380446,653
1,1,1,913,65,91,26,0.014254,659
1,1,0,913,65,91,26,0.014254,659
33,1,1,913,65,91,26,0.2116393333,659
33,1,0,913,65,91,26,0.2116393333,659
35,1,1,913,65,91,26,0.2359163333,659
35,1,0,913,65,91,26,0.2359163333,659
36,1,1,913,65,91,26,0.2057343333,659
39,1,1,913,65,91,26,0.2031983333,659
9,1,1,913,67,90,26,0.0293213333,659
9,1,0,913,67,90,26,0.0293213333,659
20,1,1,913,65,91,26,0.1004010446,659
20,1,0,913,65,91,26,0.1004010446,659
22,1,1,913,65,91,26,0.1923343333,659
23,1,1,913,65,91,26,0.1491793333,659
93,1,1,913,65,91,26,0.1250373333,659
93,1,0,913,65,91,26,0.1250373333,659
97,1,1,913,65,91,26,0.05279,659
97,1,1,913,65,91,26,0.05279,659
97,1,0,913,65,91,26,0.05279,659
98,1,1,913,65,91,26,0.1948963333,659
98,1,0,913,65,91,26,0.1948963333,659
116,1,0,913,65,91,26,0.1014623333,659
2,1,1,913,65,91,26,0.0353673333,659
2,1,0,913,65,91,26,0.0353673333,659
7,1,1,913,67,90,26,0.0336510446,659
10,1,1,913,65,91,26,0.0475740446,659
10,1,0,913,65,91,26,0.0475740446,659
30,1,1,913,65,91,26,0.2048553333,659
34,1,1,913,65,91,26,0.1928373333,659
34,1,0,913,65,91,26,0.1928373333,659
11,1,1,913,65,91,26,0.0482223333,659
11,1,0,913,65,91,26,0.0482223333,659
16,1,1,913,65,91,26,0.1515300446,659
16,1,0,913,65,91,26,0.1515300446,659
21,1,0,913,65,91,26,0.1412303333,659
15,1,1,913,65,91,26,0.0194433333,659
42,1,1,913,65,91,26,0.2766223333,659
42,1,0,913,65,91,26,0.2766223333,659
43,1,1,913,65,91,26,0.2446313333,659
43,1,0,913,65,91,26,0.2446313333,659
45,1,1,913,65,91,26,0.2265403333,659
46,1,1,913,65,91,26,0.2825413333,659
46,1,0,913,65,91,26,0.2825413333,659
48,1,1,913,65,91,26,0.3102113333,659
81,1,1,913,65,91,26,0.2217393333,659
81,1,0,913,65,91,26,0.2217393333,659
101,1,1,913,65,91,26,0.2021653333,659
101,1,0,913,65,91,26,0.2021653333,659
19,1,0,913,65,91,26,0.0595750446,659
8,1,1,913,67,90,26,0.038258,659
8,1,0,913,67,90,26,0.038258,659
118,1,1,913,65,91,26,0.0856693333,659
119,1,1,913,67,90,26,0.000385666599989,659
119,1,0,913,67,90,26,0.000385666599989,659
126,1,1,913,65,91,26,0.0968993333,659
126,1,0,913,65,91,26,0.0968993333,659
124,1,1,913,65,91,26,0.0803253333,659
124,1,0,913,65,91,26,0.0803253333,659
127,1,1,913,65,91,26,0.1244720446,659
128,1,0,913,65,91,26,0.1766303333,659
129,1,1,913,67,90,26,0.014689462,659
129,1,0,913,67,90,26,0.014689462,659
71,1,1,912,60,83,26,0.3703863333,660
105,1,1,912,60,83,26,0.3746223333,660
105,1,0,912,60,83,26,0.3746223333,660
67,1,1,912,60,83,26,0.3840833333,660
67,1,0,912,60,83,26,0.3840833333,660
68,1,1,912,60,83,26,0.2222703333,660
85,1,1,912,60,83,26,0.3706263333,660
85,1,1,912,60,83,26,0.3706263333,660
85,1,0,912,60,83,26,0.3706263333,660
104,1,1,912,60,83,26,0.3666883333,660
104,1,1,912,60,83,26,0.3666883333,660
104,1,1,912,60,83,26,0.3666883333,660
104,1,0,912,60,83,26,0.3666883333,660
73,1,1,912,60,83,26,0.3491763333,660
52,1,1,912,60,83,26,0.3831533333,660
52,1,0,912,60,83,26,0.3831533333,660
53,1,1,912,60,83,26,0.2683693333,660
53,1,0,912,60,83,26,0.2683693333,660
56,1,1,912,60,83,26,0.3920733333,660
58,1,1,912,60,83,26,0.4281573333,660
58,1,0,912,60,83,26,0.4281573333,660
59,1,1,912,60,83,26,0.3896503333,660
61,1,0,912,60,83,26,0.3108413333,660
62,1,1,912,60,83,26,0.4121833333,660
62,1,0,912,60,83,26,0.4121833333,660
44,1,0,912,60,83,26,0.2050893333,660
82,1,1,912,60,83,26,0.4839783333,660
82,1,1,912,60,83,26,0.4839783333,660
82,1,0,912,60,83,26,0.4839783333,660
111,1,1,912,60,83,26,0.4700203333,660
111,1,0,912,60,83,26,0.4700203333,660
112,1,1,912,60,83,26,0.5411043333,660
112,1,0,912,60,83,26,0.5411043333,660
83,1,1,912,60,83,26,0.4870103333,660
76,1,0,912,60,83,26,0.4680953333,660
78,1,1,912,60,83,26,0.4014563333,660
78,1,0,912,60,83,26,0.4014563333,660
117,1,1,912,60,83,26,0.5594433333,660
117,1,0,912,60,83,26,0.5594433333,660
134,1,1,912,61,83,26,0.0551143333,660
134,1,1,912,61,83,26,0.0551143333,660
134,1,1,912,61,83,26,0.0551143333,660
134,1,1,912,61,83,26,0.0551143333,660
134,1,1,912,61,83,26,0.0551143333,660
134,1,0,912,61,83,26,0.0551143333,660
134,1,0,912,61,83,26,0.0551143333,660
134,1,0,912,61,83,26,0.0551143333,660
135,1,0,912,61,83,26,0.1123843333,660
123,1,1,912,60,83,26,0.4277903333,660
123,1,1,912,60,83,26,0.4277903333,660
123,1,0,912,60,83,26,0.4277903333,660
122,1,1,912,60,83,26,0.3091963333,660
122,1,0,912,60,83,26,0.3091963333,660
25,1,1,912,60,83,26,0.2512133333,660
25,1,0,912,60,83,26,0.2512133333,660
130,1,1,912,60,83,26,0.3537243333,660
130,1,0,912,60,83,26,0.3537243333,660
1,1,1,905,70,87,28,0.014254,670
1,1,1,905,70,87,28,0.014254,670
1,1,0,905,70,87,28,0.014254,670
1,1,0,905,70,87,28,0.014254,670
33,1,0,905,70,87,28,0.2116393333,670
35,1,1,905,70,87,28,0.2359163333,670
35,1,0,905,70,87,28,0.2359163333,670
39,1,1,905,70,87,28,0.2031983333,670
71,1,1,905,70,87,28,0.3703863333,670
71,1,0,905,70,87,28,0.3703863333,670
105,1,0,905,70,87,28,0.3746223333,670
9,1,1,905,71,86,28,0.0293213333,670
9,1,0,905,71,86,28,0.0293213333,670
20,1,0,905,70,87,28,0.1004010446,670
22,1,0,905,70,87,28,0.1923343333,670
23,1,0,905,70,87,28,0.1491793333,670
67,1,1,905,70,87,28,0.3840833333,670
68,1,1,905,70,87,28,0.2222703333,670
68,1,0,905,70,87,28,0.2222703333,670
85,1,1,905,70,87,28,0.3706263333,670
91,1,0,905,70,87,28,0.2493363333,670
93,1,1,905,70,87,28,0.1250373333,670
93,1,0,905,70,87,28,0.1250373333,670
97,1,1,905,70,87,28,0.05279,670
97,1,0,905,70,87,28,0.05279,670
98,1,0,905,70,87,28,0.1948963333,670
104,1,1,905,70,87,28,0.3666883333,670
116,1,0,905,70,87,28,0.1014623333,670
2,1,1,905,70,87,28,0.0353673333,670
2,1,0,905,70,87,28,0.0353673333,670
7,1,0,905,71,86,28,0.0336510446,670
10,1,1,905,70,87,28,0.0475740446,670
10,1,0,905,70,87,28,0.0475740446,670
34,1,1,905,70,87,28,0.1928373333,670
34,1,0,905,70,87,28,0.1928373333,670
11,1,0,905,70,87,28,0.0482223333,670
16,1,0,905,70,87,28,0.1515300446,670
21,1,1,905,70,87,28,0.1412303333,670
21,1,1,905,70,87,28,0.1412303333,670
21,1,0,905,70,87,28,0.1412303333,670
21,1,0,905,70,87,28,0.1412303333,670
15,1,1,905,70,87,28,0.0194433333,670
73,1,0,905,70,87,28,0.3491763333,670
28,1,0,905,70,87,28,0.1186873333,670
42,1,0,905,70,87,28,0.2766223333,670
43,1,0,905,70,87,28,0.2446313333,670
45,1,1,905,70,87,28,0.2265403333,670
45,1,0,905,70,87,28,0.2265403333,670
46,1,1,905,70,87,28,0.2825413333,670
48,1,0,905,70,87,28,0.3102113333,670
52,1,1,905,70,87,28,0.3831533333,670
52,1,0,905,70,87,28,0.3831533333,670
53,1,1,905,70,87,28,0.2683693333,670
53,1,0,905,70,87,28,0.2683693333,670
58,1,0,905,70,87,28,0.4281573333,670
58,0,0,905,70,87,28,0.4281573333,670
59,1,1,905,70,87,28,0.3896503333,670
59,1,0,905,70,87,28,0.3896503333,670
61,1,1,905,70,87,28,0.3108413333,670
61,1,0,905,70,87,28,0.3108413333,670
81,1,0,905,70,87,28,0.2217393333,670
101,1,0,905,70,87,28,0.2021653333,670
44,1,1,905,70,87,28,0.2050893333,670
44,1,0,905,70,87,28,0.2050893333,670
82,1,1,905,70,87,28,0.4839783333,670
82,1,0,905,70,87,28,0.4839783333,670
86,1,1,905,70,87,28,0.4453703333,670
86,1,0,905,70,87,28,0.4453703333,670
86,1,0,905,70,87,28,0.4453703333,670
111,1,1,905,70,87,28,0.4700203333,670
111,1,0,905,70,87,28,0.4700203333,670
112,1,1,905,70,87,28,0.5411043333,670
112,1,0,905,70,87,28,0.5411043333,670
83,1,0,905,70,87,28,0.4870103333,670
76,1,1,905,70,87,28,0.4680953333,670
76,1,0,905,70,87,28,0.4680953333,670
78,1,0,905,70,87,28,0.4014563333,670
19,1,0,905,70,87,28,0.0595750446,670
117,1,1,905,70,87,28,0.5594433333,670
8,1,1,905,71,86,28,0.038258,670
8,1,0,905,71,86,28,0.038258,670
8,1,0,905,71,86,28,0.038258,670
134,1,1,905,71,86,28,0.0551143333,670
134,1,1,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
134,1,0,905,71,86,28,0.0551143333,670
135,1,1,905,71,86,28,0.1123843333,670
118,1,0,905,70,87,28,0.0856693333,670
119,1,0,905,71,86,28,0.000385666599989,670
121,1,0,905,70,87,28,0.2824113333,670
123,1,1,905,70,87,28,0.4277903333,670
123,1,1,905,70,87,28,0.4277903333,670
123,1,0,905,70,87,28,0.4277903333,670
120,1,1,905,70,87,28,0.1385643333,670
120,1,0,905,70,87,28,0.1385643333,670
122,1,1,905,70,87,28,0.3091963333,670
122,1,0,905,70,87,28,0.3091963333,670
126,1,0,905,70,87,28,0.0968993333,670
124,1,0,905,70,87,28,0.0803253333,670
25,1,1,905,70,87,28,0.2512133333,670
25,1,0,905,70,87,28,0.2512133333,670
127,1,0,905,70,87,28,0.1244720446,670
128,1,1,905,70,87,28,0.1766303333,670
129,1,0,905,71,86,28,0.014689462,670
130,1,1,905,70,87,28,0.3537243333,670
131,1,1,905,71,86,28,0.0270380446,670
72,1,1,905,70,87,28,0.3685693333,670
72,1,0,905,70,87,28,0.3685693333,670
1,1,1,901,54,82,28,0.014254,674
1,1,1,901,54,82,28,0.014254,674
1,1,0,901,54,82,28,0.014254,674
1,1,0,901,54,82,28,0.014254,674
33,1,1,901,54,82,28,0.2116393333,674
33,1,0,901,54,82,28,0.2116393333,674
35,1,1,901,54,82,28,0.2359163333,674
35,1,0,901,54,82,28,0.2359163333,674
36,1,0,901,54,82,28,0.2057343333,674
39,1,1,901,54,82,28,0.2031983333,674
39,1,1,901,54,82,28,0.2031983333,674
39,1,0,901,54,82,28,0.2031983333,674
71,1,1,901,54,82,28,0.3703863333,674
71,1,0,901,54,82,28,0.3703863333,674
105,1,1,901,54,82,28,0.3746223333,674
105,1,0,901,54,82,28,0.3746223333,674
9,1,0,901,53,83,28,0.0293213333,674
20,1,1,901,54,82,28,0.1004010446,674
20,1,0,901,54,82,28,0.1004010446,674
22,1,1,901,54,82,28,0.1923343333,674
22,1,0,901,54,82,28,0.1923343333,674
23,1,1,901,54,82,28,0.1491793333,674
67,1,1,901,54,82,28,0.3840833333,674
67,1,0,901,54,82,28,0.3840833333,674
68,1,1,901,54,82,28,0.2222703333,674
68,1,1,901,54,82,28,0.2222703333,674
68,1,0,901,54,82,28,0.2222703333,674
85,1,0,901,54,82,28,0.3706263333,674
85,0,0,901,54,82,28,0.3706263333,674
93,1,1,901,54,82,28,0.1250373333,674
93,1,0,901,54,82,28,0.1250373333,674
97,1,1,901,54,82,28,0.05279,674
97,1,0,901,54,82,28,0.05279,674
98,1,1,901,54,82,28,0.1948963333,674
98,1,0,901,54,82,28,0.1948963333,674
104,1,1,901,54,82,28,0.3666883333,674
104,1,1,901,54,82,28,0.3666883333,674
104,1,0,901,54,82,28,0.3666883333,674
104,1,0,901,54,82,28,0.3666883333,674
116,1,1,901,54,82,28,0.1014623333,674
2,1,1,901,54,82,28,0.0353673333,674
2,1,1,901,54,82,28,0.0353673333,674
2,1,0,901,54,82,28,0.0353673333,674
7,1,1,901,53,83,28,0.0336510446,674
7,1,0,901,53,83,28,0.0336510446,674
10,1,0,901,54,82,28,0.0475740446,674
10,1,0,901,54,82,28,0.0475740446,674
10,1,0,901,54,82,28,0.0475740446,674
30,1,1,901,54,82,28,0.2048553333,674
30,1,0,901,54,82,28,0.2048553333,674
34,1,1,901,54,82,28,0.1928373333,674
34,1,1,901,54,82,28,0.1928373333,674
34,1,0,901,54,82,28,0.1928373333,674
11,1,1,901,54,82,28,0.0482223333,674
11,1,1,901,54,82,28,0.0482223333,674
11,1,0,901,54,82,28,0.0482223333,674
16,1,1,901,54,82,28,0.1515300446,674
16,1,0,901,54,82,28,0.1515300446,674
21,1,1,901,54,82,28,0.1412303333,674
21,1,0,901,54,82,28,0.1412303333,674
15,1,1,901,54,82,28,0.0194433333,674
15,1,0,901,54,82,28,0.0194433333,674
73,1,1,901,54,82,28,0.3491763333,674
28,1,1,901,54,82,28,0.1186873333,674
42,1,1,901,54,82,28,0.2766223333,674
42,1,0,901,54,82,28,0.2766223333,674
43,1,1,901,54,82,28,0.2446313333,674
43,1,0,901,54,82,28,0.2446313333,674
43,1,0,901,54,82,28,0.2446313333,674
45,1,1,901,54,82,28,0.2265403333,674
45,1,0,901,54,82,28,0.2265403333,674
46,1,1,901,54,82,28,0.2825413333,674
46,1,0,901,54,82,28,0.2825413333,674
48,1,1,901,54,82,28,0.3102113333,674
48,1,0,901,54,82,28,0.3102113333,674
52,1,1,901,54,82,28,0.3831533333,674
52,1,0,901,54,82,28,0.3831533333,674
53,1,1,901,54,82,28,0.2683693333,674
53,1,0,901,54,82,28,0.2683693333,674
53,1,0,901,54,82,28,0.2683693333,674
56,1,1,901,54,82,28,0.3920733333,674
58,1,1,901,54,82,28,0.4281573333,674
58,1,0,901,54,82,28,0.4281573333,674
59,1,1,901,54,82,28,0.3896503333,674
59,1,0,901,54,82,28,0.3896503333,674
61,1,1,901,54,82,28,0.3108413333,674
61,1,0,901,54,82,28,0.3108413333,674
62,1,1,901,54,82,28,0.4121833333,674
62,1,0,901,54,82,28,0.4121833333,674
81,1,1,901,54,82,28,0.2217393333,674
81,1,0,901,54,82,28,0.2217393333,674
101,1,1,901,54,82,28,0.2021653333,674
101,1,0,901,54,82,28,0.2021653333,674
44,1,1,901,54,82,28,0.2050893333,674
44,1,0,901,54,82,28,0.2050893333,674
82,1,1,901,54,82,28,0.4839783333,674
82,1,1,901,54,82,28,0.4839783333,674
82,1,1,901,54,82,28,0.4839783333,674
82,1,0,901,54,82,28,0.4839783333,674
82,1,0,901,54,82,28,0.4839783333,674
82,1,0,901,54,82,28,0.4839783333,674
86,1,1,901,54,82,28,0.4453703333,674
86,1,0,901,54,82,28,0.4453703333,674
111,1,0,901,54,82,28,0.4700203333,674
111,1,0,901,54,82,28,0.4700203333,674
112,1,1,901,54,82,28,0.5411043333,674
112,1,1,901,54,82,28,0.5411043333,674
112,1,0,901,54,82,28,0.5411043333,674
112,1,0,901,54,82,28,0.5411043333,674
83,1,0,901,54,82,28,0.4870103333,674
83,0,0,901,54,82,28,0.4870103333,674
76,1,1,901,54,82,28,0.4680953333,674
76,1,0,901,54,82,28,0.4680953333,674
78,1,1,901,54,82,28,0.4014563333,674
78,1,1,901,54,82,28,0.4014563333,674
78,1,0,901,54,82,28,0.4014563333,674
19,1,1,901,54,82,28,0.0595750446,674
19,1,0,901,54,82,28,0.0595750446,674
117,1,1,901,54,82,28,0.5594433333,674
117,1,0,901,54,82,28,0.5594433333,674
8,1,1,901,53,83,28,0.038258,674
8,1,0,901,53,83,28,0.038258,674
8,1,0,901,53,83,28,0.038258,674
8,1,0,901,53,83,28,0.038258,674
134,1,1,901,53,83,28,0.0551143333,674
134,1,1,901,53,83,28,0.0551143333,674
134,1,1,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
134,1,0,901,53,83,28,0.0551143333,674
135,1,0,901,53,83,28,0.1123843333,674
118,1,1,901,54,82,28,0.0856693333,674
118,1,0,901,54,82,28,0.0856693333,674
119,1,0,901,53,83,28,0.000385666599989,674
121,1,1,901,54,82,28,0.2824113333,674
121,1,1,901,54,82,28,0.2824113333,674
121,1,0,901,54,82,28,0.2824113333,674
123,1,1,901,54,82,28,0.4277903333,674
123,1,1,901,54,82,28,0.4277903333,674
123,1,0,901,54,82,28,0.4277903333,674
123,1,0,901,54,82,28,0.4277903333,674
120,1,1,901,54,82,28,0.1385643333,674
120,1,0,901,54,82,28,0.1385643333,674
122,1,1,901,54,82,28,0.3091963333,674
122,1,0,901,54,82,28,0.3091963333,674
126,1,1,901,54,82,28,0.0968993333,674
126,1,0,901,54,82,28,0.0968993333,674
124,1,1,901,54,82,28,0.0803253333,674
124,1,0,901,54,82,28,0.0803253333,674
124,1,0,901,54,82,28,0.0803253333,674
25,1,1,901,54,82,28,0.2512133333,674
25,1,0,901,54,82,28,0.2512133333,674
127,1,1,901,54,82,28,0.1244720446,674
127,1,1,901,54,82,28,0.1244720446,674
127,1,0,901,54,82,28,0.1244720446,674
127,1,0,901,54,82,28,0.1244720446,674
128,1,1,901,54,82,28,0.1766303333,674
128,1,0,901,54,82,28,0.1766303333,674
129,1,0,901,53,83,28,0.014689462,674
130,1,1,901,54,82,28,0.3537243333,674
130,1,0,901,54,82,28,0.3537243333,674
131,1,0,901,53,83,28,0.0270380446,674
72,1,0,901,54,82,28,0.3685693333,674
1,1,0,890,69,97,29,0.068721,2
33,1,1,890,69,97,29,0.1483186666,2
33,1,0,890,69,97,29,0.1483186666,2
35,1,1,890,69,97,29,0.1245756666,2
35,1,0,890,69,97,29,0.1245756666,2
36,1,1,890,69,97,29,0.153429,2
39,1,1,890,69,97,29,0.18672,2
39,1,0,890,69,97,29,0.18672,2
71,1,1,890,69,97,29,0.00355100000001,2
71,1,0,890,69,97,29,0.00355100000001,2
105,1,1,890,69,97,29,0.00017299999999,2
105,1,1,890,69,97,29,0.00017299999999,2
105,1,0,890,69,97,29,0.00017299999999,2
9,1,1,890,70,96,29,0.065228,2
9,1,0,890,70,96,29,0.065228,2
9,0,1,890,70,96,29,0.065228,2
20,1,1,890,69,97,29,0.0850976667,2
20,1,0,890,69,97,29,0.0850976667,2
22,1,1,890,69,97,29,0.157374,2
22,1,0,890,69,97,29,0.157374,2
23,1,1,890,69,97,29,0.1537276667,2
23,1,0,890,69,97,29,0.1537276667,2
67,1,1,890,69,97,29,0.000928333300003,2
67,1,0,890,69,97,29,0.000928333300003,2
68,1,1,890,69,97,29,0.1293996667,2
68,1,0,890,69,97,29,0.1293996667,2
85,1,1,890,69,97,29,0.1171506666,2
85,1,0,890,69,97,29,0.1171506666,2
91,1,1,890,69,97,29,0.1449776667,2
91,1,0,890,69,97,29,0.1449776667,2
93,1,1,890,69,97,29,0.1295856667,2
93,1,0,890,69,97,29,0.1295856667,2
97,1,1,890,69,97,29,0.10667,2
97,1,0,890,69,97,29,0.10667,2
98,1,1,890,69,97,29,0.154812,2
98,1,0,890,69,97,29,0.154812,2
104,1,1,890,69,97,29,0.0799426666,2
104,1,0,890,69,97,29,0.0799426666,2
116,1,1,890,69,97,29,0.1060106667,2
116,1,0,890,69,97,29,0.1060106667,2
2,1,1,890,69,97,29,0.0399156667,2
7,1,1,890,70,96,29,0.000915333299986,2
7,1,1,890,70,96,29,0.000915333299986,2
7,1,0,890,70,96,29,0.000915333299986,2
7,1,0,890,70,96,29,0.000915333299986,2
7,1,0,890,70,96,29,0.000915333299986,2
10,1,1,890,69,97,29,0.0232546667,2
10,1,0,890,69,97,29,0.0232546667,2
10,1,0,890,69,97,29,0.0232546667,2
30,1,1,890,69,97,29,0.144853,2
34,1,1,890,69,97,29,0.156871,2
34,1,0,890,69,97,29,0.156871,2
11,1,1,890,69,97,29,0.08397,2
11,1,0,890,69,97,29,0.08397,2
16,1,0,890,69,97,29,0.1034686666,2
21,1,1,890,69,97,29,0.1457786667,2
21,1,1,890,69,97,29,0.1457786667,2
